borrower_id,doc_type,file_name,status,quality_score,note
B10748,income_document,b10748_income_document.pdf,verified,47,Structured checks passed
B10749,identity,b10749_identity.pdf,suspicious,65,OCR pending — status from structured verification
B10749,bank_statement,b10749_bank_statement.pdf,needs_review,70,OCR pending — status from structured verification
B10749,income_document,b10749_income_document.pdf,suspicious,71,OCR pending — status from structured verification
B10750,identity,b10750_identity.pdf,verified,99,Structured checks passed
B10750,bank_statement,b10750_bank_statement.pdf,verified,96,Structured checks passed
B10750,income_document,b10750_income_document.pdf,verified,99,Structured checks passed
B10750,business_document,b10750_business_document.pdf,verified,97,Structured checks passed
B10751,identity,b10751_identity.pdf,verified,66,Structured checks passed
B10751,bank_statement,b10751_bank_statement.pdf,verified,53,Structured checks passed
B10751,income_document,b10751_income_document.pdf,verified,62,Structured checks passed
B10752,identity,b10752_identity.pdf,needs_review,76,OCR pending — status from structured verification
B10752,bank_statement,b10752_bank_statement.pdf,verified,86,Structured checks passed
B10752,income_document,b10752_income_document.pdf,verified,85,Structured checks passed
B10753,identity,b10753_identity.pdf,verified,69,Structured checks passed
B10753,bank_statement,b10753_bank_statement.pdf,verified,70,Structured checks passed
B10753,income_document,b10753_income_document.pdf,suspicious,69,OCR pending — status from structured verification
B10753,salary_slip,b10753_salary_slip.pdf,suspicious,71,OCR pending — status from structured verification
B10754,identity,b10754_identity.pdf,verified,37,Structured checks passed
B10754,bank_statement,b10754_bank_statement.pdf,verified,34,Structured checks passed
B10754,income_document,b10754_income_document.pdf,verified,44,Structured checks passed
B10755,identity,b10755_identity.pdf,needs_review,55,OCR pending — status from structured verification
B10755,bank_statement,b10755_bank_statement.pdf,verified,41,Structured checks passed
B10755,income_document,b10755_income_document.pdf,verified,48,Structured checks passed
B10756,identity,b10756_identity.pdf,verified,89,Structured checks passed
B10756,bank_statement,b10756_bank_statement.pdf,verified,97,Structured checks passed
B10756,income_document,b10756_income_document.pdf,verified,94,Structured checks passed
B10757,identity,b10757_identity.pdf,suspicious,47,OCR pending — status from structured verification
B10757,bank_statement,b10757_bank_statement.pdf,verified,45,Structured checks passed
B10757,income_document,b10757_income_document.pdf,verified,37,Structured checks passed
B10758,identity,b10758_identity.pdf,verified,66,Structured checks passed
B10758,bank_statement,b10758_bank_statement.pdf,needs_review,67,OCR pending — status from structured verification
B10758,income_document,b10758_income_document.pdf,verified,78,Structured checks passed
B10759,identity,b10759_identity.pdf,needs_review,40,OCR pending — status from structured verification
B10759,bank_statement,b10759_bank_statement.pdf,verified,40,Structured checks passed
B10759,income_document,b10759_income_document.pdf,needs_review,44,OCR pending — status from structured verification
B10760,identity,b10760_identity.pdf,suspicious,48,OCR pending — status from structured verification
B10760,bank_statement,b10760_bank_statement.pdf,verified,50,Structured checks passed
B10760,income_document,b10760_income_document.pdf,suspicious,47,OCR pending — status from structured verification
B10760,salary_slip,b10760_salary_slip.pdf,suspicious,36,OCR pending — status from structured verification
B10761,identity,b10761_identity.pdf,needs_review,58,OCR pending — status from structured verification
B10761,bank_statement,b10761_bank_statement.pdf,verified,60,Structured checks passed
B10761,income_document,b10761_income_document.pdf,verified,70,Structured checks passed
B10761,salary_slip,b10761_salary_slip.pdf,verified,60,Structured checks passed
B10762,identity,b10762_identity.pdf,verified,41,Structured checks passed
B10762,bank_statement,b10762_bank_statement.pdf,suspicious,36,OCR pending — status from structured verification
B10762,income_document,b10762_income_document.pdf,suspicious,31,OCR pending — status from structured verification
B10762,business_document,b10762_business_document.pdf,suspicious,43,OCR pending — status from structured verification
B10763,identity,b10763_identity.pdf,verified,56,Structured checks passed
B10763,bank_statement,b10763_bank_statement.pdf,suspicious,62,OCR pending — status from structured verification
B10763,income_document,b10763_income_document.pdf,verified,64,Structured checks passed
B10764,identity,b10764_identity.pdf,needs_review,63,OCR pending — status from structured verification
B10764,bank_statement,b10764_bank_statement.pdf,verified,64,Structured checks passed
B10764,income_document,b10764_income_document.pdf,verified,60,Structured checks passed
B10765,identity,b10765_identity.pdf,verified,99,Structured checks passed
B10765,bank_statement,b10765_bank_statement.pdf,verified,99,Structured checks passed
B10765,income_document,b10765_income_document.pdf,verified,99,Structured checks passed
B10765,business_document,b10765_business_document.pdf,verified,99,Structured checks passed
B10766,identity,b10766_identity.pdf,verified,80,Structured checks passed
B10766,bank_statement,b10766_bank_statement.pdf,needs_review,88,OCR pending — status from structured verification
B10766,income_document,b10766_income_document.pdf,verified,71,Structured checks passed
B10767,identity,b10767_identity.pdf,verified,59,Structured checks passed
B10767,bank_statement,b10767_bank_statement.pdf,verified,47,Structured checks passed
B10767,income_document,b10767_income_document.pdf,needs_review,50,OCR pending — status from structured verification
B10768,identity,b10768_identity.pdf,verified,57,Structured checks passed
B10768,bank_statement,b10768_bank_statement.pdf,verified,66,Structured checks passed
B10768,income_document,b10768_income_document.pdf,verified,76,Structured checks passed
B10768,salary_slip,b10768_salary_slip.pdf,verified,68,Structured checks passed
B10769,identity,b10769_identity.pdf,suspicious,52,OCR pending — status from structured verification
B10769,bank_statement,b10769_bank_statement.pdf,needs_review,52,OCR pending — status from structured verification
B10769,income_document,b10769_income_document.pdf,verified,50,Structured checks passed
B10770,identity,b10770_identity.pdf,verified,76,Structured checks passed
B10770,bank_statement,b10770_bank_statement.pdf,verified,84,Structured checks passed
B10770,income_document,b10770_income_document.pdf,verified,70,Structured checks passed
B10771,identity,b10771_identity.pdf,suspicious,43,OCR pending — status from structured verification
B10771,bank_statement,b10771_bank_statement.pdf,verified,46,Structured checks passed
B10771,income_document,b10771_income_document.pdf,needs_review,46,OCR pending — status from structured verification
B10772,identity,b10772_identity.pdf,verified,40,Structured checks passed
B10772,bank_statement,b10772_bank_statement.pdf,verified,40,Structured checks passed
B10772,income_document,b10772_income_document.pdf,verified,57,Structured checks passed
B10773,identity,b10773_identity.pdf,verified,91,Structured checks passed
B10773,bank_statement,b10773_bank_statement.pdf,verified,90,Structured checks passed
B10773,income_document,b10773_income_document.pdf,needs_review,83,OCR pending — status from structured verification
B10773,salary_slip,b10773_salary_slip.pdf,needs_review,89,OCR pending — status from structured verification
B10774,identity,b10774_identity.pdf,verified,54,Structured checks passed
B10774,bank_statement,b10774_bank_statement.pdf,suspicious,55,OCR pending — status from structured verification
B10774,income_document,b10774_income_document.pdf,verified,39,Structured checks passed
B10774,business_document,b10774_business_document.pdf,suspicious,52,OCR pending — status from structured verification
B10775,identity,b10775_identity.pdf,verified,92,Structured checks passed
B10775,bank_statement,b10775_bank_statement.pdf,verified,99,Structured checks passed
B10775,income_document,b10775_income_document.pdf,verified,99,Structured checks passed
B10775,salary_slip,b10775_salary_slip.pdf,verified,97,Structured checks passed
B10776,identity,b10776_identity.pdf,verified,82,Structured checks passed
B10776,bank_statement,b10776_bank_statement.pdf,verified,79,Structured checks passed
B10776,income_document,b10776_income_document.pdf,verified,83,Structured checks passed
B10776,salary_slip,b10776_salary_slip.pdf,verified,81,Structured checks passed
B10777,identity,b10777_identity.pdf,verified,52,Structured checks passed
B10777,bank_statement,b10777_bank_statement.pdf,verified,53,Structured checks passed
B10777,income_document,b10777_income_document.pdf,verified,54,Structured checks passed
B10777,salary_slip,b10777_salary_slip.pdf,verified,58,Structured checks passed
B10778,identity,b10778_identity.pdf,verified,99,Structured checks passed
B10778,bank_statement,b10778_bank_statement.pdf,verified,99,Structured checks passed
B10778,income_document,b10778_income_document.pdf,verified,96,Structured checks passed
B10778,business_document,b10778_business_document.pdf,verified,99,Structured checks passed
B10779,identity,b10779_identity.pdf,verified,83,Structured checks passed
