borrower_id,month,label,income,expenses,debt,transactions,bounced,disputed
B10923,3,M-3,39872,23070,18816,55,0,0
B10923,4,M-2,38184,22477,15864,25,0,0
B10923,5,M-1,40556,26776,19337,43,0,0
B10924,0,M-6,24183,20787,10390,61,0,0
B10924,1,M-5,22367,18067,25279,74,0,0
B10924,2,M-4,20294,10922,9151,70,0,0
B10924,3,M-3,22561,12201,4747,75,0,0
B10924,4,M-2,21351,12750,14426,50,0,0
B10924,5,M-1,19360,14181,6288,80,0,0
B10925,0,M-6,19795,15974,7781,29,0,0
B10925,1,M-5,18587,8828,16640,57,0,0
B10925,2,M-4,16835,11590,17787,74,0,0
B10925,3,M-3,19065,17804,17721,33,0,0
B10925,4,M-2,19832,9560,14293,38,0,0
B10925,5,M-1,21132,15063,2752,69,0,0
B10926,0,M-6,33756,27784,20382,26,0,0
B10926,1,M-5,35033,17672,39929,72,0,0
B10926,2,M-4,40788,32396,24809,51,0,0
B10926,3,M-3,35874,32093,47996,75,0,0
B10926,4,M-2,42742,24671,13778,68,0,0
B10926,5,M-1,42535,34667,6106,62,0,0
B10927,0,M-6,30596,26809,19191,36,0,0
B10927,1,M-5,33644,31915,36303,62,0,0
B10927,2,M-4,33285,26716,30033,54,0,0
B10927,3,M-3,29404,22856,18474,89,0,0
B10927,4,M-2,29837,25277,39246,36,0,0
B10927,5,M-1,32412,25994,42360,26,0,0
B10928,0,M-6,88166,66869,33313,73,0,0
B10928,1,M-5,96521,44058,24247,27,0,0
B10928,2,M-4,85413,68034,27574,58,0,0
B10928,3,M-3,100832,76796,30308,71,0,0
B10928,4,M-2,93698,56226,40870,85,0,0
B10928,5,M-1,97991,50895,14758,57,0,0
B10929,0,M-6,74480,56347,37993,64,0,0
B10929,1,M-5,69347,34061,23730,44,0,0
B10929,2,M-4,76494,41548,25083,44,0,0
B10929,3,M-3,70935,51382,10643,78,0,0
B10929,4,M-2,76308,58583,36465,74,0,0
B10929,5,M-1,76423,59374,26987,52,0,0
B10930,0,M-6,85641,61849,10674,88,0,0
B10930,1,M-5,83748,61961,28129,57,0,0
B10930,2,M-4,88946,69315,16074,54,1,0
B10930,3,M-3,92515,71401,16121,30,0,0
B10930,4,M-2,93229,45874,9056,43,0,0
B10930,5,M-1,84097,65531,23086,68,0,0
B10931,0,M-6,20574,9278,10816,81,0,0
B10931,1,M-5,22766,20663,11737,81,0,0
B10931,2,M-4,21479,17783,11547,50,0,0
B10931,3,M-3,24842,22846,24468,28,0,0
B10931,4,M-2,23493,15175,25272,47,0,0
B10931,5,M-1,25458,17560,6117,62,0,0
B10932,0,M-6,57474,39156,26413,70,0,0
B10932,1,M-5,64025,30859,19346,42,0,0
B10932,2,M-4,69585,33896,27881,45,0,0
B10932,3,M-3,67472,43768,16782,81,0,0
B10932,4,M-2,64028,34770,28177,47,0,0
B10932,5,M-1,73036,47335,17583,32,0,0
B10933,0,M-6,39425,31858,34332,54,0,0
B10933,1,M-5,37069,22255,42090,77,0,0
B10933,2,M-4,40420,31540,6407,41,0,0
B10933,3,M-3,40473,30532,37384,86,0,0
B10933,4,M-2,39373,25170,27386,60,0,0
B10933,5,M-1,36322,23547,8014,57,0,0
B10934,0,M-6,45371,21625,13703,25,0,0
B10934,1,M-5,50363,23452,12659,66,0,0
B10934,2,M-4,44347,22612,21261,76,0,0
B10934,3,M-3,44482,25286,18312,61,0,0
B10934,4,M-2,44231,23887,19228,44,0,0
B10934,5,M-1,51739,28021,20933,83,0,0
B10935,0,M-6,14537,11201,19973,58,0,0
B10935,1,M-5,16281,13047,16922,79,0,0
B10935,2,M-4,14591,6734,14615,43,0,0
B10935,3,M-3,16652,14798,3241,29,0,0
B10935,4,M-2,16003,7691,20666,26,0,0
B10935,5,M-1,15971,10288,3869,71,0,0
B10936,0,M-6,39129,21665,5076,66,0,0
B10936,1,M-5,39602,20684,19788,52,0,0
B10936,2,M-4,39573,29714,36316,68,0,0
B10936,3,M-3,38114,25365,53132,53,0,0
B10936,4,M-2,38032,28818,33629,25,0,0
B10936,5,M-1,42077,30667,30137,85,0,0
B10937,0,M-6,61373,30427,8880,50,0,0
B10937,1,M-5,62885,46455,30358,79,0,0
B10937,2,M-4,63868,33931,15236,30,0,0
B10937,3,M-3,63632,35040,20084,28,0,0
B10937,4,M-2,60593,28580,23454,53,0,0
B10937,5,M-1,59419,28614,12841,43,0,0
B10938,0,M-6,24555,12936,27424,49,0,0
B10938,1,M-5,25105,18176,28905,71,0,0
B10938,2,M-4,26147,19806,29859,46,0,0
B10938,3,M-3,27609,22396,12277,60,0,0
B10938,4,M-2,26721,13968,28968,55,0,0
B10938,5,M-1,24911,20392,28432,57,0,0
B10939,0,M-6,39032,22471,10143,40,0,1
B10939,1,M-5,37493,34090,37001,36,0,0
B10939,2,M-4,44277,30136,17534,37,0,0
B10939,3,M-3,38532,34647,49826,48,0,0
B10939,4,M-2,38348,35297,19258,39,0,0
B10939,5,M-1,42439,25275,16914,27,0,0
B10940,0,M-6,39373,22464,17132,80,0,0
B10940,1,M-5,44155,26868,15808,42,0,0
B10940,2,M-4,42151,27767,8729,70,0,0
B10940,3,M-3,37825,24480,14433,60,0,0
B10940,4,M-2,39097,18055,6818,46,0,0
B10940,5,M-1,38612,20809,17413,50,0,0
B10941,0,M-6,42704,32944,7089,89,0,0
B10941,1,M-5,50848,42546,46285,81,0,0
B10941,2,M-4,51511,28898,60203,27,0,0
B10941,3,M-3,49222,35164,26966,88,0,0
B10941,4,M-2,52766,28285,7831,84,0,0
B10941,5,M-1,60300,46999,26382,88,0,0
B10942,0,M-6,15932,13949,23034,89,0,0
B10942,1,M-5,14905,12354,23728,60,0,0
B10942,2,M-4,16226,8686,3354,37,0,0
B10942,3,M-3,15853,11054,5843,75,0,0
B10942,4,M-2,16738,12112,1914,26,0,0
B10942,5,M-1,17132,9566,8112,50,0,0
B10943,0,M-6,44496,21707,8760,80,0,0
B10943,1,M-5,50279,36750,10632,74,0,0
B10943,2,M-4,47562,26187,11554,80,0,0
B10943,3,M-3,53171,31062,18456,46,0,0
B10943,4,M-2,52108,23654,18461,57,0,0
B10943,5,M-1,52348,28681,19862,30,0,0
B10944,0,M-6,42886,23482,19524,26,0,0
B10944,1,M-5,42815,26826,23818,85,0,0
B10944,2,M-4,49328,22955,17751,81,0,0
B10944,3,M-3,42545,31341,19006,34,0,0
B10944,4,M-2,43990,20035,20312,75,0,0
B10944,5,M-1,44358,22000,21225,42,0,0
B10945,0,M-6,28490,21676,4287,43,0,0
B10945,1,M-5,30992,17840,29234,84,0,0
B10945,2,M-4,29347,14396,33264,63,0,0
B10945,3,M-3,27731,19722,16101,83,0,0
B10945,4,M-2,27467,17653,22634,69,0,0
B10945,5,M-1,27756,16907,34197,50,0,0
B10946,0,M-6,112389,63793,27819,56,0,0
B10946,1,M-5,110920,76880,31914,33,0,0
B10946,2,M-4,106093,52172,26914,33,0,0
B10946,3,M-3,105705,65757,28297,25,0,0
B10946,4,M-2,95641,58137,33783,69,0,0
B10946,5,M-1,97446,44325,15820,28,0,0
B10947,0,M-6,36335,30583,20296,58,0,0
B10947,1,M-5,37218,19967,5835,47,0,0
B10947,2,M-4,38254,19365,57837,37,0,0
B10947,3,M-3,38956,34600,13847,68,0,0
B10947,4,M-2,45064,30810,39854,76,0,0
B10947,5,M-1,39951,21778,28672,85,0,0
B10948,0,M-6,28750,14622,5009,28,0,0
B10948,1,M-5,35903,28267,6385,26,0,0
B10948,2,M-4,32056,18663,14532,32,0,0
B10948,3,M-3,34741,25424,5735,30,0,0
B10948,4,M-2,36187,26472,12111,65,0,0
B10948,5,M-1,38868,24472,6054,25,0,0
B10949,0,M-6,38415,30854,15029,39,0,0
B10949,1,M-5,45129,26308,41743,70,0,0
B10949,2,M-4,41601,30657,59736,28,0,0
B10949,3,M-3,40285,32498,44373,87,0,0
B10949,4,M-2,40612,31933,39867,77,0,0
B10949,5,M-1,42115,34383,45068,55,0,0
B10950,0,M-6,46538,31158,8219,31,0,0
B10950,1,M-5,46076,36327,15892,87,0,0
B10950,2,M-4,43420,20957,16620,46,0,0
B10950,3,M-3,45569,35867,13873,76,0,0
B10950,4,M-2,40764,31801,5087,61,0,0
B10950,5,M-1,39848,27614,11787,82,0,0
B10951,0,M-6,43214,29541,21917,76,0,0
B10951,1,M-5,48159,31407,14505,59,0,0
B10951,2,M-4,39981,22512,5268,44,0,0
B10951,3,M-3,46690,24593,6186,83,0,0
B10951,4,M-2,43379,26040,4933,47,0,0
B10951,5,M-1,38149,26327,5455,45,0,0
B10952,0,M-6,26887,25241,9243,27,0,0
B10952,1,M-5,26538,22272,4313,48,0,0
B10952,2,M-4,25089,21866,11371,78,0,0
B10952,3,M-3,25265,13215,16780,71,0,0
B10952,4,M-2,22912,17416,32216,33,0,0
B10952,5,M-1,22774,13372,32453,25,0,0
B10953,0,M-6,21332,15992,7983,80,0,0
B10953,1,M-5,22366,13968,5898,42,0,0
B10953,2,M-4,20680,15085,4287,69,0,0
B10953,3,M-3,21429,16488,9000,30,0,0
B10953,4,M-2,18932,13541,3614,52,0,0
B10953,5,M-1,20087,12462,10196,77,0,0
B10954,0,M-6,22314,11713,8652,66,0,0
B10954,1,M-5,22895,15099,17671,70,0,0
B10954,2,M-4,23310,16290,6958,61,0,0
B10954,3,M-3,23492,17485,13422,64,0,0
B10954,4,M-2,25193,23925,27300,63,0,0
B10954,5,M-1,24420,17665,20111,87,0,0
B10955,0,M-6,87593,56725,21834,63,0,0
B10955,1,M-5,72157,43616,7731,25,0,0
B10955,2,M-4,77598,46251,29425,79,0,0
B10955,3,M-3,82582,57208,28287,33,0,0
B10955,4,M-2,84035,59419,32837,76,0,0
B10955,5,M-1,81334,50411,13526,82,0,0
B10956,0,M-6,46179,27339,9885,85,0,0
B10956,1,M-5,47592,36761,20444,63,0,0
B10956,2,M-4,49337,24576,10957,31,0,0
B10956,3,M-3,47937,34399,16884,86,0,0
B10956,4,M-2,45738,28998,19008,81,0,0
B10956,5,M-1,49005,31602,8327,73,0,0
B10957,0,M-6,36649,20716,8239,89,0,0
B10957,1,M-5,32246,18469,8470,65,0,0
B10957,2,M-4,36254,22598,4822,86,0,0
B10957,3,M-3,37366,23163,15260,51,0,0
B10957,4,M-2,34378,20925,15722,62,0,0
B10957,5,M-1,41647,23986,16881,83,0,0
B10958,0,M-6,46224,32361,7975,38,0,0
B10958,1,M-5,50772,22999,22690,70,0,0
B10958,2,M-4,44674,32244,12659,63,0,0
B10958,3,M-3,45999,31771,8558,85,0,0
B10958,4,M-2,49723,24636,17388,48,0,0
B10958,5,M-1,49400,23595,19185,65,0,0
B10959,0,M-6,64618,39904,14405,57,0,0
B10959,1,M-5,56865,30901,30530,79,0,0
B10959,2,M-4,60812,31444,15691,71,0,0
B10959,3,M-3,58701,35973,28201,61,0,0
B10959,4,M-2,53126,25349,12579,88,0,0
B10959,5,M-1,55450,29445,24576,38,0,0
B10960,0,M-6,34769,26445,23825,86,0,0
B10960,1,M-5,32787,18996,33621,51,0,0
B10960,2,M-4,33578,24151,26785,28,0,0
B10960,3,M-3,29919,14524,44794,63,0,0
B10960,4,M-2,33161,20398,44650,80,0,0
B10960,5,M-1,31498,24331,13477,29,0,0
B10961,0,M-6,26585,14468,13682,44,0,0
B10961,1,M-5,27210,19007,15545,61,0,0
B10961,2,M-4,28015,21067,7393,89,0,0
B10961,3,M-3,30756,20299,9731,27,0,0
B10961,4,M-2,30746,20229,8968,57,0,0
B10961,5,M-1,30409,15994,3342,56,0,0
B10962,0,M-6,56941,43273,17172,33,0,0
B10962,1,M-5,58292,34319,7140,52,0,0
B10962,2,M-4,62396,44450,16026,33,0,0
B10962,3,M-3,66244,40871,19206,31,0,0
B10962,4,M-2,58918,29810,20828,58,0,0
B10962,5,M-1,68493,50610,26493,31,0,0
B10963,0,M-6,75517,41392,14065,47,0,0
B10963,1,M-5,67839,51409,30757,36,0,0
B10963,2,M-4,70149,52913,10156,71,0,0
B10963,3,M-3,67731,47577,18533,71,0,0
B10963,4,M-2,78984,56143,16494,36,0,0
B10963,5,M-1,83432,44739,16330,40,0,0
B10964,0,M-6,81075,49933,24561,38,0,0
B10964,1,M-5,74355,46231,14173,88,0,0
B10964,2,M-4,79098,57664,26991,56,0,0
B10964,3,M-3,77425,37234,34374,84,0,0
B10964,4,M-2,69708,45661,10470,56,0,0
B10964,5,M-1,77016,55742,15148,49,0,0
B10965,0,M-6,71629,54213,20703,48,0,0
B10965,1,M-5,69560,51193,19564,69,0,0
B10965,2,M-4,77170,53224,16364,25,0,0
B10965,3,M-3,69941,45843,12405,38,0,0
B10965,4,M-2,78741,55723,16537,52,0,0
B10965,5,M-1,74949,36942,13855,65,0,0
B10966,0,M-6,31282,23204,39429,68,0,0
B10966,1,M-5,30683,21850,10559,74,0,0
B10966,2,M-4,30353,18703,35591,84,0,0
B10966,3,M-3,33436,22259,12853,27,0,0
B10966,4,M-2,36738,31818,11655,63,0,0
B10966,5,M-1,35438,21680,40915,79,0,0
B10967,0,M-6,66090,34628,19115,71,0,0
B10967,1,M-5,65835,32334,17468,36,0,0
B10967,2,M-4,65755,33759,23569,40,0,0
B10967,3,M-3,62315,45747,23881,31,0,0
B10967,4,M-2,70107,33477,31957,48,0,0
B10967,5,M-1,67668,32575,13105,58,0,0
B10968,0,M-6,31460,22866,23063,47,0,0
B10968,1,M-5,34592,32739,19061,36,0,0
B10968,2,M-4,33909,22728,46358,68,0,0
B10968,3,M-3,34813,32752,10835,66,0,0
B10968,4,M-2,37334,30689,23434,38,0,0
B10968,5,M-1,36539,19153,17384,53,0,0
B10969,0,M-6,29257,14651,33627,54,0,0
B10969,1,M-5,28316,20444,23882,48,0,0
B10969,2,M-4,30601,27754,4046,48,0,0
B10969,3,M-3,36425,32167,38330,78,0,0
B10969,4,M-2,38426,22167,31518,28,0,0
B10969,5,M-1,40454,29726,35471,76,0,0
B10970,0,M-6,18798,15171,11719,53,0,0
B10970,1,M-5,20590,13550,23846,38,0,0
B10970,2,M-4,21294,18733,2927,37,0,0
B10970,3,M-3,20416,15592,19227,75,0,0
B10970,4,M-2,19923,17525,6019,73,0,0
B10970,5,M-1,21775,18162,3435,59,0,0
B10971,0,M-6,49117,23588,19106,52,0,0
B10971,1,M-5,55102,35476,18189,70,0,0
B10971,2,M-4,57425,45827,7145,60,0,0
B10971,3,M-3,51236,23535,7649,83,0,0
B10971,4,M-2,53994,42169,15262,76,0,0
B10971,5,M-1,64234,29818,17730,85,0,0
B10972,0,M-6,27703,19564,6551,36,0,0
B10972,1,M-5,32136,23934,18281,43,0,0
B10972,2,M-4,32609,15663,44036,26,0,0
B10972,3,M-3,32714,29567,40470,31,0,0
B10972,4,M-2,28351,24077,8777,41,0,0
B10972,5,M-1,34014,22168,11841,28,0,0
B10973,0,M-6,37433,33126,25923,25,0,0
B10973,1,M-5,40066,32105,20850,70,0,0
B10973,2,M-4,38852,34544,56551,48,0,0
B10973,3,M-3,40914,30505,4712,83,0,0
B10973,4,M-2,41749,26115,22187,33,0,0
B10973,5,M-1,42274,25512,21225,63,0,0
B10974,0,M-6,46957,24243,10551,70,0,0
B10974,1,M-5,39767,24646,31465,56,0,0
B10974,2,M-4,43088,20837,25539,82,0,0
B10974,3,M-3,43606,34125,50755,54,0,0
B10974,4,M-2,47005,41902,24937,68,0,0
B10974,5,M-1,46776,35395,6489,73,0,0
B10975,0,M-6,49772,26335,12783,74,0,0
B10975,1,M-5,57133,37279,21697,57,0,0
B10975,2,M-4,54244,41654,26429,71,0,0
B10975,3,M-3,56222,40655,17563,87,0,0
B10975,4,M-2,62034,49535,25074,31,0,0
B10975,5,M-1,59181,29133,14164,70,0,0
B10976,0,M-6,57984,32252,7924,51,0,0
B10976,1,M-5,63060,49226,23728,26,0,0
B10976,2,M-4,63426,29914,10255,38,0,0
B10976,3,M-3,55862,32929,21377,36,0,0
B10976,4,M-2,60949,35805,21666,46,0,0
B10976,5,M-1,58581,34205,28099,34,0,0
B10977,0,M-6,70922,47910,33494,36,0,0
B10977,1,M-5,78732,58776,28529,61,0,0
B10977,2,M-4,73183,50842,23308,75,0,0
B10977,3,M-3,73639,57562,32178,54,0,0
B10977,4,M-2,73444,48027,22142,83,0,0
B10977,5,M-1,71678,55688,25195,72,0,0
B10978,0,M-6,31949,30350,33084,35,0,0
B10978,1,M-5,26885,18550,31608,68,0,0
B10978,2,M-4,30397,16007,17336,34,0,0
B10978,3,M-3,32628,25602,29603,58,0,0
B10978,4,M-2,30212,18642,17790,50,0,0
B10978,5,M-1,27966,21583,13615,81,0,0
B10979,0,M-6,49000,24109,67452,42,0,0
B10979,1,M-5,52569,24497,39211,86,0,0
B10979,2,M-4,53579,44261,8473,74,0,0
B10979,3,M-3,45912,31539,23670,70,0,0
B10979,4,M-2,55515,40886,9645,88,0,0
B10979,5,M-1,48241,37720,12099,74,0,0
B10980,0,M-6,47667,31922,12368,82,0,0
B10980,1,M-5,40292,26160,14732,31,0,0
B10980,2,M-4,44176,19938,17759,60,0,0
B10980,3,M-3,46757,27594,22951,41,0,0
B10980,4,M-2,46792,34892,24285,77,0,0
B10980,5,M-1,52921,26678,25241,78,0,0
B10981,0,M-6,94537,45570,18323,41,0,0
B10981,1,M-5,94285,57265,23395,62,0,0
B10981,2,M-4,106317,63461,32063,62,0,0
B10981,3,M-3,104048,52834,46583,87,0,0
B10981,4,M-2,89075,41424,16314,88,0,0
B10981,5,M-1,90413,71748,36544,62,0,1
B10982,0,M-6,47432,35991,10953,89,0,0
B10982,1,M-5,51425,40777,17007,30,0,0
B10982,2,M-4,53620,31960,17781,56,0,0
B10982,3,M-3,48034,21690,9775,41,0,0
B10982,4,M-2,50159,33757,21546,39,0,0
B10982,5,M-1,55494,39985,12369,43,0,0
B10983,0,M-6,9423,4511,7820,89,0,0
B10983,1,M-5,10187,4976,4199,81,0,0
B10983,2,M-4,12933,10963,15558,32,0,0
B10983,3,M-3,12947,8346,16821,25,0,0
B10983,4,M-2,13893,6598,12145,82,0,0
B10983,5,M-1,14418,7096,2801,32,0,0
B10984,0,M-6,19677,16894,7139,89,0,0
B10984,1,M-5,17715,12147,11614,63,0,0
B10984,2,M-4,18081,10463,2794,85,0,0
B10984,3,M-3,18295,15814,5940,54,0,0
B10984,4,M-2,20768,9423,18569,43,0,0
B10984,5,M-1,21416,18160,24914,54,0,0
B10985,0,M-6,39498,21756,14761,47,0,0
B10985,1,M-5,37806,25785,13684,33,0,0
B10985,2,M-4,42448,33316,13872,62,0,0
B10985,3,M-3,42670,21397,13778,83,0,0
B10985,4,M-2,37676,25655,12825,65,0,0
B10985,5,M-1,40665,19143,17603,51,0,0
B10986,0,M-6,30577,25511,39177,60,0,0
B10986,1,M-5,27601,16719,16653,67,0,0
B10986,2,M-4,29321,26546,36874,80,0,0
B10986,3,M-3,31303,25328,22036,56,0,0
B10986,4,M-2,34523,31507,21409,89,0,1
B10986,5,M-1,30475,19405,34726,75,0,0
B10987,0,M-6,41671,33149,19282,87,0,0
B10987,1,M-5,38322,21813,13648,34,0,0
B10987,2,M-4,38960,19311,8076,65,0,0
B10987,3,M-3,37570,25985,5823,64,0,0
B10987,4,M-2,44168,26066,7235,78,0,0
B10987,5,M-1,41448,31345,11123,62,0,0
B10988,0,M-6,26004,23270,19063,87,0,0
B10988,1,M-5,26627,12982,21649,87,0,0
B10988,2,M-4,27356,21591,36234,32,0,0
B10988,3,M-3,27548,18515,35852,47,0,0
B10988,4,M-2,29126,20290,12935,71,0,0
B10988,5,M-1,29642,24184,5442,49,0,0
B10989,0,M-6,47937,34231,15271,42,0,0
B10989,1,M-5,48066,29116,16649,59,0,0
B10989,2,M-4,49222,23296,22543,30,0,0
B10989,3,M-3,46185,31776,8773,46,0,0
B10989,4,M-2,49001,35701,20434,30,0,0
B10989,5,M-1,46473,20926,20581,89,0,0
B10990,0,M-6,29879,18074,31262,69,0,0
B10990,1,M-5,28894,23723,43342,33,0,0
B10990,2,M-4,32856,20817,38319,40,0,0
B10990,3,M-3,31926,14620,31071,85,0,0
B10990,4,M-2,34072,31022,22717,38,0,0
B10990,5,M-1,32554,21439,6636,37,0,0
B10991,0,M-6,16158,13957,6595,30,0,0
B10991,1,M-5,16993,11463,15155,66,0,0
B10991,2,M-4,17445,10812,12466,88,0,0
B10991,3,M-3,17490,13704,10850,49,0,0
B10991,4,M-2,14677,13445,5030,36,0,0
B10991,5,M-1,15291,9957,11653,60,1,0
B10992,0,M-6,34605,32080,10194,29,0,0
B10992,1,M-5,33667,20010,10843,38,0,0
B10992,2,M-4,34114,15729,36513,79,0,0
B10992,3,M-3,35781,31433,6110,59,0,0
B10992,4,M-2,36330,20478,9096,75,0,0
B10992,5,M-1,40397,24954,51018,75,0,0
B10993,0,M-6,67141,38079,8292,88,0,0
B10993,1,M-5,76511,39679,30951,76,0,0
B10993,2,M-4,66651,46461,12064,47,0,0
B10993,3,M-3,67733,51471,36722,33,0,0
B10993,4,M-2,73572,45985,32510,46,0,0
B10993,5,M-1,66978,45406,15602,59,0,0
B10994,0,M-6,36361,28154,9112,75,0,0
B10994,1,M-5,35926,21418,5190,63,0,0
B10994,2,M-4,33464,18578,10018,57,0,0
B10994,3,M-3,31714,23266,5232,44,0,0
B10994,4,M-2,30680,23529,5613,72,0,0
B10994,5,M-1,28106,14020,10739,75,0,0
B10995,0,M-6,54723,38089,28215,35,0,0
B10995,1,M-5,53071,39232,11240,43,0,0
B10995,2,M-4,59021,41183,11093,30,0,0
B10995,3,M-3,51991,37248,17496,29,0,0
B10995,4,M-2,62038,38662,9521,83,0,0
B10995,5,M-1,63833,37259,25434,89,0,0
B10996,0,M-6,52915,37715,19221,81,0,0
B10996,1,M-5,48092,26968,22572,50,0,0
B10996,2,M-4,46834,31610,12789,67,0,0
B10996,3,M-3,49723,38547,12277,57,0,0
B10996,4,M-2,52128,30418,16306,49,0,0
B10996,5,M-1,54607,35937,13785,86,0,0
B10997,0,M-6,38187,31313,41225,73,0,0
B10997,1,M-5,35445,31400,35916,42,0,0
B10997,2,M-4,37999,27176,33673,48,0,0
B10997,3,M-3,40133,22681,22801,76,0,0
B10997,4,M-2,40513,22325,41153,89,0,0
B10997,5,M-1,37436,33814,44362,79,0,0
B10998,0,M-6,75453,45245,28117,70,0,0
B10998,1,M-5,65400,49352,33233,42,0,0
B10998,2,M-4,73845,45654,35642,41,0,0
B10998,3,M-3,69884,32791,26589,48,0,0
B10998,4,M-2,73146,41618,18064,46,1,0
B10998,5,M-1,77168,38400,12828,29,0,0
B10999,0,M-6,88678,56834,15343,51,0,0
B10999,1,M-5,98082,58959,40614,71,0,0
B10999,2,M-4,105770,65441,24921,57,0,0
B10999,3,M-3,93387,57464,43361,87,0,0
B10999,4,M-2,94899,74956,44139,43,0,0
B10999,5,M-1,103194,55304,23510,66,0,0
B11000,0,M-6,28704,15497,10236,78,0,0
B11000,1,M-5,33136,17140,13265,30,0,0
B11000,2,M-4,35118,20722,7139,79,0,0
B11000,3,M-3,36830,18701,12844,78,0,0
B11000,4,M-2,37873,19176,4331,41,0,0
B11000,5,M-1,33677,18276,11006,58,0,0
B11001,0,M-6,37664,27409,40332,63,0,0
B11001,1,M-5,44402,32059,43354,64,0,0
B11001,2,M-4,40282,32834,36394,35,0,0
B11001,3,M-3,37928,24837,21296,37,0,0
B11001,4,M-2,41441,34570,4396,42,0,0
B11001,5,M-1,37341,21940,50940,78,0,0
B11002,0,M-6,27094,20153,26878,36,0,0
B11002,1,M-5,24304,21763,25396,27,0,0
B11002,2,M-4,29114,24146,20707,76,0,0
B11002,3,M-3,29733,19975,22816,36,0,0
B11002,4,M-2,30062,18252,23355,58,0,0
B11002,5,M-1,28382,22287,25212,58,0,0
B11003,0,M-6,31376,19447,25117,41,0,0
B11003,1,M-5,31924,17576,33576,79,0,0
B11003,2,M-4,29350,13545,19083,82,0,0
B11003,3,M-3,29395,24307,8553,48,0,0
B11003,4,M-2,29002,19374,33345,33,0,0
B11003,5,M-1,29690,26155,31347,62,0,0
B11004,0,M-6,35869,16976,45389,63,0,0
B11004,1,M-5,36657,28535,27723,85,0,0
B11004,2,M-4,38747,29601,10165,89,0,0
B11004,3,M-3,39260,20923,26800,89,0,0
B11004,4,M-2,40050,22708,50971,84,0,0
B11004,5,M-1,41351,25348,32709,37,0,0
B11005,0,M-6,32227,14506,7596,60,0,0
B11005,1,M-5,32802,15795,17239,30,0,0
B11005,2,M-4,30271,19088,10826,66,0,0
B11005,3,M-3,30504,22927,9630,64,0,0
B11005,4,M-2,34211,15626,15776,53,0,0
B11005,5,M-1,32154,20212,6627,46,0,0
B11006,0,M-6,11121,6042,13576,46,0,0
B11006,1,M-5,10116,8410,7600,76,0,0
B11006,2,M-4,11473,7251,1692,59,0,0
B11006,3,M-3,11370,7740,9582,34,0,0
B11006,4,M-2,10312,5626,8766,61,0,0
B11006,5,M-1,11893,6025,10707,36,0,0
B11007,0,M-6,48201,29422,16671,48,0,0
B11007,1,M-5,49654,35253,25659,87,0,0
B11007,2,M-4,51650,36395,25918,68,0,0
B11007,3,M-3,50161,26823,24250,27,0,0
B11007,4,M-2,56779,29881,23640,85,0,0
B11007,5,M-1,57692,40348,17702,49,0,0
B11008,0,M-6,35581,22040,17106,73,0,0
B11008,1,M-5,39587,31474,11415,44,0,0
B11008,2,M-4,36542,23864,13580,81,0,0
B11008,3,M-3,35331,20585,6795,29,0,0
B11008,4,M-2,38851,18813,18406,29,0,0
B11008,5,M-1,33591,18021,15841,61,0,0
B11009,0,M-6,59249,27701,9239,36,0,0
B11009,1,M-5,71637,46148,12358,70,0,0
B11009,2,M-4,73556,40455,26069,53,0,0
B11009,3,M-3,77512,44498,32041,46,0,0
B11009,4,M-2,69846,41145,27064,46,0,0
B11009,5,M-1,81820,46063,30651,75,0,0
B11010,0,M-6,30101,28253,26121,40,0,0
B11010,1,M-5,29010,26302,21221,45,0,0
B11010,2,M-4,31428,21120,3560,40,0,0
B11010,3,M-3,27796,21356,17246,68,0,0
B11010,4,M-2,30206,21746,17444,66,0,0
B11010,5,M-1,25934,16113,20720,64,0,0
B11011,0,M-6,19491,11005,21121,66,0,0
B11011,1,M-5,19135,9489,31387,80,0,0
B11011,2,M-4,24151,11980,2973,61,0,0
B11011,3,M-3,22389,11044,28540,68,0,0
B11011,4,M-2,27395,12886,22194,26,0,0
B11011,5,M-1,26830,18719,22740,42,0,0
B11012,0,M-6,42225,30561,21069,32,0,0
B11012,1,M-5,45293,32237,13446,35,0,0
B11012,2,M-4,45466,24584,19525,65,1,0
B11012,3,M-3,49123,23702,17427,56,0,0
B11012,4,M-2,43674,31889,7701,85,0,0
B11012,5,M-1,47841,35101,16085,83,0,0
B11013,0,M-6,19477,14234,18171,69,0,0
B11013,1,M-5,20930,17071,18922,46,0,0
B11013,2,M-4,20056,17141,8240,36,0,0
B11013,3,M-3,18021,17119,2936,29,0,0
B11013,4,M-2,18683,15750,3362,46,0,0
B11013,5,M-1,20038,14478,21547,40,0,0
B11014,0,M-6,97323,70758,32428,39,0,0
B11014,1,M-5,93956,65493,11699,88,0,0
B11014,2,M-4,95892,59199,29517,37,0,0
B11014,3,M-3,85842,58342,9719,41,0,0
B11014,4,M-2,80117,36866,28773,45,0,0
B11014,5,M-1,78993,58175,47177,69,0,0
B11015,0,M-6,22286,17055,10515,38,0,0
B11015,1,M-5,20223,10780,9766,68,0,0
B11015,2,M-4,21672,15731,2704,65,0,0
B11015,3,M-3,23174,15016,7139,32,0,0
B11015,4,M-2,24390,11859,17053,31,0,0
B11015,5,M-1,20673,18634,10836,57,0,0
B11016,0,M-6,27127,12765,30056,26,0,0
B11016,1,M-5,25173,18369,29265,58,0,0
B11016,2,M-4,25626,14050,27599,76,0,0
